Date,Open,High,Low,Close,Volume,Adj
2014-07-28,44.360001,44.509998,43.93,43.970001,29684200,41.971039
2014-07-25,44.299999,44.66,44.299999,44.50,26737700,42.476943
2014-07-24,44.93,45.00,44.32,44.400002,30725300,42.381491
2014-07-23,45.450001,45.450001,44.619999,44.869999,52362900,42.830121
2014-07-22,45.00,45.150002,44.59,44.830002,43095800,42.791942
2014-07-21,44.560001,45.16,44.220001,44.84,37604400,42.801486
2014-07-18,44.650002,44.84,44.25,44.689999,43407500,42.658304
2014-07-17,45.450001,45.709999,44.25,44.529999,82180300,42.505578
2014-07-16,42.509998,44.310001,42.48,44.080002,63318000,42.076039
2014-07-15,42.330002,42.470001,42.029999,42.450001,28748700,40.520141
2014-07-14,42.220001,42.450001,42.040001,42.139999,21881100,40.224233
2014-07-11,41.700001,42.09,41.48,42.09,24083000,40.176507
2014-07-10,41.369999,42.00,41.049999,41.689999,21854700,39.79469
2014-07-09,41.98,41.990002,41.529999,41.669998,18445900,39.775599
2014-07-08,41.869999,42.00,41.610001,41.779999,31218200,39.880598
2014-07-07,41.75,42.119999,41.709999,41.990002,21952400,40.081054
2014-07-03,41.91,41.990002,41.560001,41.799999,15969300,39.89969
2014-07-02,41.73,41.900002,41.529999,41.900002,20208100,39.995146
2014-07-01,41.860001,42.150002,41.689999,41.869999,26917000,39.966507
2014-06-30,42.169998,42.209999,41.700001,41.700001,30805500,39.804237
2014-06-27,41.610001,42.290001,41.509998,42.25,74640000,40.329232
2014-06-26,41.93,41.939999,41.43,41.720001,23604400,39.823328
2014-06-25,41.700001,42.049999,41.459999,42.029999,20049100,40.119233
2014-06-24,41.830002,41.939999,41.560001,41.75,26509100,39.851963
2014-06-23,41.73,42.00,41.689999,41.990002,18743900,40.081054
2014-06-20,41.450001,41.830002,41.380001,41.68,47764900,39.785146
2014-06-19,41.57,41.77,41.330002,41.509998,19828200,39.622873
2014-06-18,41.610001,41.740002,41.18,41.650002,27097000,39.756511
2014-06-17,41.290001,41.91,40.34,41.68,22518600,39.785146
2014-06-16,41.040001,41.610001,41.040001,41.50,24205300,39.613329
2014-06-13,41.099998,41.57,40.860001,41.23,26310000,39.355603
2014-06-12,40.810001,40.880001,40.290001,40.580002,29818900,38.735156
2014-06-11,40.93,41.07,40.77,40.860001,18040000,39.002425
2014-06-10,41.029999,41.16,40.860001,41.110001,15117700,39.24106
2014-06-09,41.389999,41.48,41.02,41.27,15019200,39.393786
2014-06-06,41.48,41.66,41.240002,41.48,24060500,39.594238
2014-06-05,40.59,41.25,40.400002,41.209999,31865200,39.336512
2014-06-04,40.209999,40.369999,39.860001,40.32,23209000,38.486974
2014-06-03,40.599998,40.68,40.25,40.290001,18068900,38.458339
2014-06-02,40.950001,41.09,40.68,40.790001,18504300,38.935608
2014-05-30,40.450001,40.970001,40.25,40.939999,34567600,39.078786
2014-05-29,40.150002,40.349998,39.91,40.34,19888200,38.506065
2014-05-28,40.139999,40.189999,39.82,40.009998,25711500,38.191066
2014-05-27,40.259998,40.259998,39.810001,40.189999,26160600,38.362883
2014-05-23,40.369999,40.369999,40.00,40.119999,18020000,38.296065
2014-05-22,40.290001,40.349998,39.849998,40.099998,20201800,38.276974
2014-05-21,39.799999,40.349998,39.740002,40.349998,22398700,38.515609
2014-05-20,39.68,39.939999,39.459999,39.68,21320900,37.87607
2014-05-19,39.610001,39.82,39.459999,39.75,24537400,37.942887
2014-05-16,39.669998,39.84,39.27,39.830002,29867100,38.019252
2014-05-15,40.09,40.400002,39.509998,39.599998,37793200,37.799705
2014-05-14,40.299999,40.450001,40.049999,40.240002,18818700,38.410613
2014-05-13,39.919998,40.50,39.849998,40.419998,27004800,38.582426
2014-05-12,39.740002,40.02,39.650002,39.970001,22782600,37.885615
2014-05-09,39.540001,39.849998,39.369999,39.540001,29647600,37.478039
2014-05-08,39.34,39.900002,38.970001,39.639999,32120400,37.572823
2014-05-07,39.220001,39.509998,38.509998,39.419998,41744500,37.364294
2014-05-06,39.290001,39.349998,38.950001,39.060001,27112400,37.023071
2014-05-05,39.52,39.639999,39.299999,39.43,22460900,37.373775
2014-05-02,40.310001,40.34,39.66,39.689999,43416600,37.620214
2014-05-01,40.240002,40.360001,39.950001,40.00,28787400,37.91405
2014-04-30,40.400002,40.50,40.169998,40.400002,35458700,38.293192
2014-04-29,41.099998,41.189999,40.389999,40.509998,29636200,38.397452
2014-04-28,40.139999,41.290001,40.09,40.869999,50610200,38.738679
2014-04-25,40.290001,40.68,39.75,39.91,56876800,37.828743
2014-04-24,39.740002,39.970001,39.299999,39.860001,42381600,37.781351
2014-04-23,39.990002,39.990002,39.470001,39.689999,24602800,37.620214
2014-04-22,39.959999,40.139999,39.830002,39.990002,27056700,37.904573
2014-04-21,40.130001,40.150002,39.790001,39.939999,22221200,37.857177
2014-04-17,40.009998,40.200001,39.509998,40.009998,36689400,37.923527
2014-04-16,40.060001,40.419998,39.91,40.400002,30615800,38.293192
2014-04-15,39.34,39.959999,39.049999,39.75,33968700,37.677087
2014-04-14,39.110001,39.41,38.900002,39.18,32006600,37.136812
2014-04-11,39.00,39.790001,39.00,39.209999,34330200,37.165246
2014-04-10,40.439999,40.689999,39.09,39.360001,45960800,37.307425
2014-04-09,39.93,40.549999,39.880001,40.470001,27398700,38.359541
2014-04-08,39.75,39.93,39.200001,39.82,35918600,37.743436
2014-04-07,39.959999,40.27,39.740002,39.799999,37559600,37.724479
2014-04-04,41.25,41.389999,39.639999,39.869999,51409600,37.790828
2014-04-03,41.290001,41.290001,40.709999,41.009998,30139600,38.871378
2014-04-02,41.439999,41.66,41.169998,41.349998,28666700,39.193647
2014-04-01,41.150002,41.59,41.07,41.419998,32605000,39.259997
2014-03-31,40.43,41.50,40.400002,40.990002,46886300,38.852424
2014-03-28,39.790001,40.639999,39.68,40.299999,43472700,38.198404
2014-03-27,39.740002,39.970001,39.34,39.360001,35369200,37.307425
2014-03-26,40.48,40.709999,39.599998,39.790001,41977500,37.715002
2014-03-25,40.66,40.990002,39.959999,40.34,43193100,38.236319
2014-03-24,40.34,40.639999,39.860001,40.50,46098400,38.387975
2014-03-21,40.720001,40.939999,40.009998,40.16,80721800,38.065706
2014-03-20,39.25,40.650002,39.240002,40.330002,59269800,38.226842
2014-03-19,39.470001,39.549999,38.91,39.27,35597200,37.222119
2014-03-18,38.259998,39.900002,38.220001,39.549999,64063900,37.487516
2014-03-17,37.900002,38.41,37.790001,38.049999,20479600,36.065739
2014-03-14,37.650002,38.139999,37.509998,37.700001,27195600,35.733992
2014-03-13,38.419998,38.450001,37.639999,37.889999,32169700,35.914083
2014-03-12,37.799999,38.43,37.790001,38.27,30494100,36.274267
2014-03-11,37.869999,38.23,37.720001,38.02,25216400,36.037305
2014-03-10,37.990002,38.009998,37.720001,37.82,19006600,35.847734
2014-03-07,38.279999,38.360001,37.689999,37.900002,26591600,35.923563
2014-03-06,38.139999,38.240002,37.889999,38.150002,23582200,36.160526
2014-03-05,38.25,38.27,37.93,38.110001,20520100,36.122611
2014-03-04,38.200001,38.48,38.07,38.41,26802400,36.406966
2014-03-03,37.919998,38.130001,37.490002,37.779999,29717500,35.809819
2014-02-28,37.98,38.459999,37.82,38.310001,41215000,36.312182
2014-02-27,37.450001,37.889999,37.23,37.860001,33903400,35.885649
2014-02-26,37.580002,37.740002,37.189999,37.470001,41041800,35.515987
2014-02-25,37.610001,37.849998,37.349998,37.540001,30736500,35.582336
2014-02-24,37.689999,37.98,37.540001,37.689999,32085100,35.724512
2014-02-21,37.939999,38.349998,37.860001,37.98,38021300,35.99939
2014-02-20,37.57,37.869999,37.400002,37.75,27526100,35.781384
2014-02-19,37.220001,37.75,37.209999,37.509998,29750400,35.553898
2014-02-18,37.630001,37.779999,37.41,37.419998,32834000,35.468592
2014-02-14,37.389999,37.779999,37.330002,37.619999,31407500,35.392765
2014-02-13,37.330002,37.860001,37.330002,37.610001,37635500,35.383359
2014-02-12,37.349998,37.599998,37.299999,37.470001,27051800,35.251648
2014-02-11,36.880001,37.259998,36.860001,37.169998,32141400,34.969406
2014-02-10,36.630001,36.799999,36.290001,36.799999,26767000,34.621312
2014-02-07,36.32,36.59,36.009998,36.560001,33260500,34.395523
2014-02-06,35.799999,36.25,35.689999,36.18,35351800,34.03802
2014-02-05,36.290001,36.470001,35.799999,35.82,55814400,33.699332
2014-02-04,36.970001,37.189999,36.25,36.349998,54697900,34.197953
2014-02-03,37.740002,37.990002,36.43,36.48,64063100,34.320258
